vec1,vec2,vec3,vec4,vec5,vec6,vec7,vec8,vec9,vec10,label
0.2570921778678894,-0.49781981110572815,0.5382904410362244,-0.2078743278980255,0.6703482270240784,0.10476098954677582,1.3727034330368042,-0.1973508596420288,-0.9029365181922913,-1.773546576499939,0
-1.364465594291687,-0.04264141246676445,0.6430501937866211,1.1250919103622437,1.171751618385315,0.18476098775863647,1.05942964553833,0.5304754972457886,-0.9748504757881165,-1.7047587633132935,1
-0.23729272186756134,-0.02905692532658577,0.10295948386192322,0.09974874556064606,0.01858566142618656,0.2866770923137665,0.3719508647918701,0.3870152533054352,-0.4566744863986969,-0.47329938411712646,0
0.6439371109008789,0.31641191244125366,0.221986323595047,0.7365338802337646,-0.24353967607021332,0.23033638298511505,-0.14207227528095245,0.4565082788467407,-0.06260773539543152,-0.3198793828487396,0
-0.23994643986225128,-0.3930540978908539,0.4744642376899719,-0.11035073548555374,0.5304991602897644,-0.21724002063274384,0.900855541229248,0.6198768615722656,-0.6611065864562988,-1.1393842697143555,0
0.030653737485408783,-0.6819136738777161,-0.42071136832237244,-0.3729444146156311,1.1153576374053955,0.529173731803894,0.3677666485309601,1.463914394378662,-1.6791296005249023,0.6742314100265503,0
-0.6936451196670532,0.20728935301303864,0.45247557759284973,-0.2279355525970459,-0.47405993938446045,-0.3564174175262451,0.6670416593551636,0.05737109109759331,-1.168262004852295,-1.027967929840088,0
-0.1177448034286499,-0.17300784587860107,0.22314678132534027,-0.06028974428772926,-0.3073441684246063,-0.1825583279132843,0.45332467555999756,0.6545717120170593,-0.60704106092453,-0.8913626074790955,0
0.7305773496627808,-0.4552525281906128,0.5664816498756409,0.3740921914577484,0.08592963218688965,0.48461252450942993,0.9835423231124878,-0.18269284069538116,-0.5816624164581299,-0.22559718787670135,0
0.8700056076049805,-1.518645167350769,1.6138670444488525,2.2847673892974854,-0.25802990794181824,-0.6215088367462158,0.8947262167930603,0.6008182764053345,-0.5913992524147034,-0.14203551411628723,0
-0.5641024708747864,-0.03083100914955139,0.3793976604938507,-1.8356819152832031,0.39715495705604553,0.7739683389663696,0.9777564406394958,1.1618214845657349,-1.4939591884613037,-1.3394157886505127,1
-0.49832797050476074,-0.9664827585220337,-0.49909815192222595,1.8269965648651123,0.35697925090789795,1.154041051864624,1.7179763317108154,-0.7477613687515259,-1.6229466199874878,-0.6328336000442505,0
-1.1719070672988892,0.024832461029291153,0.7171683311462402,0.1724369376897812,1.1656601428985596,0.39823439717292786,1.1223331689834595,0.5757638216018677,-0.31718742847442627,-1.770544171333313,1
-0.4605094790458679,0.4983786642551422,0.08302585035562515,-0.06573066860437393,-0.4688950777053833,0.8544365763664246,0.6738941669464111,0.38523635268211365,-1.5853365659713745,-0.8537415862083435,1
-0.4520653486251831,0.3244885504245758,-0.08297059684991837,0.2926535904407501,0.2496238499879837,-0.03873066231608391,0.6598879098892212,0.4679805636405945,-0.7035353779792786,-0.1443268358707428,0
0.13651126623153687,-0.057175278663635254,0.812042772769928,0.8871437311172485,0.6895322799682617,-0.1796749085187912,0.6036778688430786,0.24502137303352356,-0.2441861629486084,-0.9627372622489929,0
-0.36942020058631897,0.0675974041223526,0.36789074540138245,-0.23259153962135315,-0.017515141516923904,0.2332628220319748,0.47026926279067993,0.34597697854042053,-0.5078518986701965,-0.32999902963638306,0
-0.6072176694869995,-0.07905776053667068,1.6426079273223877,0.2906179130077362,1.0664738416671753,-0.4009423553943634,0.3533666431903839,0.39954590797424316,-0.4000254273414612,-0.9252817034721375,0
0.13913366198539734,0.2530346214771271,0.5472098588943481,-0.17506849765777588,0.2998046875,-0.2801976203918457,0.2728006839752197,0.42468273639678955,-0.7885921001434326,-1.2571794986724854,0
-0.2673049569129944,-0.08157891780138016,0.6819822192192078,0.06153218075633049,0.4001609683036804,0.3271271288394928,0.4660335183143616,0.3623684048652649,-0.05313196778297424,-0.32430300116539,0
0.14364829659461975,0.323969304561615,0.3871932923793793,-0.08243142068386078,0.3511483073234558,1.0746595859527588,0.1832362711429596,0.3275808095932007,-0.02027004584670067,0.259155809879303,0
0.27765485644340515,-0.3277144730091095,0.3810960650444031,-0.22989708185195923,-0.06548252701759338,-0.2534177005290985,0.045881424099206924,0.739985466003418,-1.1851742267608643,-0.1908172219991684,0
0.08399466425180435,-0.28776273131370544,0.7600356340408325,0.29363271594047546,-0.3575635850429535,0.5098903775215149,0.10738775879144669,0.4349062442779541,-1.9564746618270874,-0.3513203561306,0
0.2821764349937439,-0.42254459857940674,-0.6652835011482239,0.15166045725345612,0.8762590289115906,-0.18636798858642578,0.3852170407772064,-0.0065540531650185585,-1.096311330795288,0.22770994901657104,0
-0.3992462456226349,0.10758477449417114,0.01659053936600685,0.5403904318809509,-0.4429682493209839,-0.5047866702079773,1.0382081270217896,-0.25459909439086914,-1.7218151092529297,0.14047124981880188,0
-0.2712606191635132,-0.11203224956989288,0.44003549218177795,0.15710510313510895,-0.13047561049461365,0.019907208159565926,0.46316584944725037,0.09489529579877853,-0.541982114315033,-0.490865558385849,0
-0.10643760859966278,-0.7036232948303223,0.19490954279899597,-0.08216201514005661,0.9122306704521179,0.054485660046339035,0.7399511337280273,0.04285497963428497,-0.33785733580589294,0.34860339760780334,0
0.36056071519851685,-0.02477368339896202,-0.2719411551952362,0.7050107717514038,-0.44130775332450867,0.44995343685150146,0.4511430561542511,0.30782294273376465,0.024382347241044044,-0.06332167983055115,0
-0.42641958594322205,-0.09844173491001129,-0.12386961281299591,-0.1780010461807251,-0.031211936846375465,0.17311827838420868,0.8358558416366577,0.03689741715788841,-0.6276354789733887,0.010231704451143742,0
-0.07691146433353424,-0.4614192247390747,-0.2569536566734314,1.4774185419082642,0.011226190254092216,-0.30910807847976685,0.23358802497386932,-0.05203552544116974,-0.016458306461572647,0.21851010620594025,0
-0.25534453988075256,0.2598983645439148,0.8906905055046082,0.3251337707042694,1.045282244682312,0.007703534327447414,0.1580583155155182,1.0020135641098022,-0.857850193977356,0.36541038751602173,0
0.11340375244617462,-0.9450352191925049,-0.4364224970340729,1.187474012374878,0.1952671855688095,-0.2038700133562088,2.1474599838256836,-0.7694620490074158,-0.9031690955162048,-0.14286626875400543,0
-0.1540421098470688,0.4228961765766144,-0.13901859521865845,-0.06799175590276718,-0.6039021611213684,-0.11181352287530899,1.1740517616271973,1.6037793159484863,0.5113949775695801,-0.5161404609680176,0
0.5177651047706604,-0.24295765161514282,0.5885494947433472,-0.8859702944755554,-0.03951253369450569,0.3312317430973053,1.0260136127471924,-0.04531479626893997,0.23050428926944733,0.27004656195640564,0
-0.20076847076416016,-0.07473534345626831,1.1475187540054321,0.37030041217803955,0.14452658593654633,0.23130060732364655,1.02749764919281,0.5329336524009705,-0.28276345133781433,-0.6881049871444702,0
0.22215260565280914,0.42520585656166077,1.1186491250991821,0.5285260677337646,0.5988483428955078,0.17636802792549133,0.6381791234016418,1.122902750968933,-1.007394790649414,-0.5200639963150024,0
0.529864490032196,-0.6291579604148865,0.2083960920572281,0.7308541536331177,-1.696610689163208,-0.4828694760799408,0.9180606007575989,0.18405112624168396,-2.1249730587005615,0.7261918783187866,0
-0.3035149574279785,0.8730270862579346,2.315385580062866,0.1913410723209381,2.236262321472168,-0.48914241790771484,-0.4760423004627228,0.09987737983465195,-2.70774245262146,0.2772309184074402,0
-0.7024392485618591,-0.13715559244155884,0.6605022549629211,-0.21468837559223175,0.7592067718505859,0.05240087956190109,1.331319808959961,0.4927443265914917,-1.075801968574524,-1.039414882659912,1
-0.3226941227912903,0.667000949382782,2.0904464721679688,1.1116161346435547,-0.8504849672317505,0.030034005641937256,1.502148985862732,0.7718397378921509,0.726647138595581,-0.09318137913942337,0
-1.2445095777511597,0.4833521246910095,-0.17213468253612518,0.7334617376327515,0.08316988497972488,1.3422967195510864,1.45871102809906,1.758081316947937,-0.8486505150794983,-0.28385335206985474,1
-0.0915772020816803,0.07524257898330688,1.0479481220245361,0.506686270236969,0.28787216544151306,0.4104895293712616,0.6662392616271973,0.1470894068479538,-0.4426000416278839,-1.0022262334823608,0
-0.3873453736305237,0.4777452051639557,0.93037348985672,-0.11018230766057968,-0.5295116305351257,-0.13897055387496948,1.2333043813705444,0.27025720477104187,-0.030267376452684402,0.13048745691776276,0
0.6836578249931335,-0.4599580764770508,-0.8803171515464783,0.9975135922431946,-0.04617830738425255,-0.5507944226264954,0.9999080896377563,1.0597455501556396,-1.2976998090744019,-0.6556873321533203,0
0.047779381275177,0.2903468608856201,0.3677562177181244,0.26110929250717163,0.736370325088501,-0.5821565389633179,0.19044704735279083,0.5031254291534424,-0.2769049108028412,0.6928489208221436,0
0.415147602558136,-0.39278075098991394,1.412929892539978,0.5265625715255737,0.02490287460386753,-0.051549289375543594,0.9068978428840637,-0.448948472738266,0.18188965320587158,-1.7598155736923218,0
-0.42979344725608826,0.33152177929878235,0.48097091913223267,0.31583815813064575,-1.329109787940979,0.0357619933784008,0.9156092405319214,0.1418330818414688,-0.5991569757461548,0.3856678903102875,0
-1.3422951698303223,-0.8419447541236877,-0.22635525465011597,-0.3616083264350891,0.2201511561870575,0.3994355797767639,1.6152429580688477,1.1457231044769287,-1.202774167060852,-1.9732146263122559,0
1.4250880479812622,0.039946530014276505,0.7359228134155273,-0.6614006161689758,0.6645453572273254,0.6715962886810303,0.693134069442749,1.785529613494873,-1.3262102603912354,0.4099411070346832,0
0.5811092853546143,-0.2524923086166382,1.130337119102478,-0.7582513689994812,0.1925920844078064,-0.059745002537965775,0.45679977536201477,0.34985867142677307,-0.1464332491159439,-0.835232138633728,0
0.00803567934781313,-0.04695208743214607,-0.27181482315063477,-0.7230721116065979,-0.5099422931671143,1.1205483675003052,0.7208753824234009,0.7659618258476257,-0.8049908876419067,-0.7479884624481201,0
-0.09190547466278076,-0.39396950602531433,-0.008392753079533577,-0.5030980110168457,0.9795635342597961,-0.37732934951782227,0.3640221953392029,0.5498299598693848,-0.12958255410194397,0.030554840341210365,0
0.6058404445648193,-0.21469004452228546,0.08340129256248474,-1.1568570137023926,-0.005097812041640282,0.30998557806015015,0.9234492778778076,-0.24079376459121704,-0.8308122158050537,-0.8275002837181091,0
0.29617899656295776,0.36003828048706055,0.6841953992843628,0.2634204030036926,-0.4779154658317566,0.04055110737681389,0.3605605959892273,0.6301649212837219,-1.0073246955871582,0.12400688230991364,0
0.22007444500923157,-0.32104283571243286,0.8297935128211975,0.10011891275644302,0.21288391947746277,0.13735845685005188,0.21853193640708923,0.6365700364112854,-0.9262425303459167,-0.15056808292865753,0
-0.14397381246089935,0.002812550403177738,-0.08424611389636993,-0.35927072167396545,0.23109477758407593,0.009343191049993038,0.7796883583068848,-0.21090783178806305,-1.257873296737671,-0.9620673060417175,0
-0.2227771133184433,-0.16738049685955048,0.3975267708301544,0.102929025888443,0.19191445410251617,0.118662029504776,0.5713375210762024,0.5596655607223511,-0.5336875915527344,-0.364576131105423,0
-0.30935272574424744,-0.06636331975460052,1.3201345205307007,1.9607610702514648,-0.43687859177589417,-0.28383129835128784,0.9278631210327148,-0.5292205810546875,-0.7062860131263733,0.19971735775470734,0
-1.3435848951339722,0.26699623465538025,0.5465596318244934,0.002058866899460554,0.7148154377937317,0.012940537184476852,1.1509008407592773,-0.02099238894879818,-1.2679245471954346,-0.7266952395439148,1
1.329027771949768,-0.4953020513057709,1.8877716064453125,1.148028016090393,0.13493680953979492,0.6002324223518372,0.9157537221908569,-0.7065197825431824,-1.3946558237075806,-1.273346185684204,0
0.07969881594181061,-1.96492600440979,2.673351287841797,-0.06824542582035065,-0.4571240246295929,-0.267879843711853,1.136423945426941,0.2926916778087616,-1.1437171697616577,-0.9926774501800537,0
-2.070453405380249,0.2439640462398529,0.974014937877655,-0.19190563261508942,1.43943190574646,0.10492510348558426,1.2141517400741577,0.8866922855377197,-0.8726583123207092,-0.5368065237998962,1
-0.883291482925415,-0.1740962564945221,0.72049480676651,-0.16880881786346436,0.441180557012558,0.14845167100429535,0.8957943320274353,1.044081449508667,-0.8364824652671814,-0.30685898661613464,0
-0.34202009439468384,0.17626750469207764,1.1505932807922363,-0.2488945573568344,0.019629213958978653,-0.03810851275920868,0.7657573819160461,0.65562504529953,-0.9992421865463257,0.7820164561271667,0
-1.247332215309143,0.5893487334251404,1.1087615489959717,0.5754052400588989,0.9800799489021301,0.4559040665626526,0.34528225660324097,0.9617919325828552,-1.7703168392181396,-0.7888823747634888,1
-1.2407070398330688,1.5563634634017944,0.1640928089618683,-0.2743796408176422,0.7153833508491516,0.7605660557746887,0.6099131107330322,0.8033076524734497,-1.01541006565094,-1.89439857006073,1
-0.3291885256767273,-0.113921619951725,0.003730309661477804,-0.24817152321338654,-0.06079705432057381,0.15567415952682495,0.6567387580871582,0.18465298414230347,-0.9275106191635132,0.07975705713033676,0
-1.7921682596206665,1.1641556024551392,1.2292711734771729,-0.04489146173000336,1.4504311084747314,-0.18842215836048126,0.8241333365440369,0.8510882258415222,-1.6698166131973267,-1.2639366388320923,1
0.07741975784301758,-0.6813880801200867,0.16573847830295563,0.4783232808113098,0.11862685531377792,0.20867383480072021,0.7749232649803162,1.0905120372772217,-0.5534675121307373,-0.19867615401744843,0
0.007144099101424217,-0.05196825787425041,0.9523906707763672,0.838697612285614,-0.05563177540898323,-0.47823408246040344,1.0448416471481323,0.15850329399108887,-0.02733517624437809,-0.5598308444023132,0
0.27577677369117737,-0.3917572796344757,0.039451517164707184,-0.3196052312850952,-0.11464285850524902,-0.3411911725997925,-0.13998545706272125,0.37367042899131775,-0.7171610593795776,-0.5758268237113953,0
-0.4606730341911316,0.42468273639678955,0.34974396228790283,0.5799205899238586,0.6366270184516907,0.10834088176488876,1.5939326286315918,0.7410933375358582,-1.8458083868026733,2.214834690093994,0
0.20649835467338562,-0.06058488413691521,0.10667852312326431,0.021701639518141747,-0.07438470423221588,0.038044523447752,0.30930984020233154,0.5198673009872437,-0.20192690193653107,-0.5440528988838196,0
-1.3425657749176025,-0.04866379126906395,3.215897798538208,1.752727746963501,1.5256071090698242,-0.008409688249230385,-0.11459238082170486,1.3358092308044434,-1.9561617374420166,-2.795252799987793,0
0.12121544033288956,0.10661550611257553,0.6042171716690063,-0.04462163895368576,0.06427070498466492,0.045742664486169815,0.3636282682418823,0.12266761064529419,-0.6559895873069763,-0.8000673651695251,0
-0.036480680108070374,-0.07148069888353348,0.5169443488121033,-0.0083498889580369,-0.025594275444746017,0.177018404006958,0.3873975872993469,0.44425690174102783,-0.3060186207294464,-0.2300546020269394,0
-0.17809440195560455,-0.27466288208961487,0.5057111978530884,0.34791046380996704,0.6168361306190491,0.12402577698230743,0.2886325716972351,1.009320616722107,-0.4518325924873352,-0.5161910653114319,0
-0.3950168490409851,-0.027280353009700775,0.3094373941421509,0.2393471747636795,-0.22960543632507324,-0.029850509017705917,0.29258278012275696,0.19683383405208588,-0.5629949569702148,-0.203666552901268,0
-1.9449447393417358,0.238364115357399,0.7215816378593445,0.3753068745136261,1.1654081344604492,1.0789101123809814,0.21206825971603394,0.8613898158073425,-1.468359351158142,-0.9315678477287292,1
-2.192615509033203,0.01423695869743824,0.7380248308181763,0.7907374501228333,1.2924859523773193,-0.23069986701011658,2.4005935192108154,0.7324838638305664,0.1612049788236618,-1.8097469806671143,1
-0.2680213451385498,-0.37602362036705017,0.9280766844749451,0.8071635961532593,-0.555274486541748,-0.038821108639240265,0.17347237467765808,-0.04244435206055641,-0.5649797916412354,0.11624880135059357,0
-0.6516304016113281,0.6722549796104431,0.7257664799690247,0.2478296011686325,0.07622986286878586,0.466848760843277,-0.030153408646583557,0.14108149707317352,-0.21605584025382996,0.6406184434890747,0
-0.2044573575258255,-0.01333882100880146,0.22483141720294952,0.8762648701667786,-0.08053679019212723,0.1796586811542511,0.8016611933708191,0.5729572176933289,-0.4765215218067169,-0.17041446268558502,0
-1.3388057947158813,0.6563735008239746,0.22067096829414368,0.7172544598579407,1.8675559759140015,-0.22760970890522003,1.4749746322631836,1.0464890003204346,-0.7508566975593567,0.11923114955425262,1
0.4731014668941498,-0.3125190734863281,1.3764761686325073,1.1343327760696411,-0.26538676023483276,0.07506673783063889,1.0695635080337524,-0.0177004374563694,-0.41199108958244324,-0.7201037406921387,0
0.06838079541921616,0.43287035822868347,0.46855685114860535,0.32522159814834595,0.021234532818198204,0.22400404512882233,0.2970759868621826,0.8310456275939941,-0.02143264003098011,-0.29096171259880066,0
0.22637714445590973,-0.42487287521362305,-0.2655351459980011,0.11675959825515747,-0.41991716623306274,0.24849508702754974,0.5988095998764038,0.24731087684631348,-0.4309424161911011,-0.16991271078586578,0
-0.8475009799003601,-0.3571067154407501,0.7013786435127258,-0.24321037530899048,-1.455061912536621,-0.8962543606758118,1.6151530742645264,-0.6607181429862976,-1.3790900707244873,-2.3236467838287354,0
0.02465658076107502,0.3941897451877594,0.28813886642456055,-0.07809234410524368,0.5244648456573486,-0.35811707377433777,0.30743643641471863,0.6527675986289978,-0.24475857615470886,-0.16332468390464783,0
0.19631808996200562,0.1717269867658615,0.5344000458717346,-0.13835853338241577,-0.11495248228311539,0.5517117381095886,0.10024924576282501,0.19334721565246582,-0.2688417136669159,-0.2733309268951416,0
